source_id,stage,product_scope,evidence_label,source_type,provenance_class,verification_status,ref_or_run,path,locator,hash_algorithm,content_hash,file_count,byte_count,observed_at_utc,description,limitations
"SRC-S3R2-004","3R2","AUDIT_HISTORY","DIRECT","stage3r2_handoff","DOCUMENTATION","HASHED","local","paper_notes/STAGE3_R2_HANDOFF_20260617T153249Z.md","local-sha256:440aa36d3121a1fda187368957c4125f2e2ed6d8802c6d8509cbc5982f586fa4:paper_notes/STAGE3_R2_HANDOFF_20260617T153249Z.md:L1-L51","SHA256","440aa36d3121a1fda187368957c4125f2e2ed6d8802c6d8509cbc5982f586fa4","1","4393","2026-06-17T15:38:21.0438052Z","Stage 3R2 completion handoff unresolved issues and next-stage read order","Routing document not an empirical result source"
"SRC-S4R2A-001","4R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","architecture_notes_r2","DOCUMENTATION","HASHED","local","paper_notes/ARCHITECTURE_NOTES.md","local-sha256:a9c7575fa7eab03b3148db31cb9f1f63ac66007babc995adfca27d8f64c61472:paper_notes/ARCHITECTURE_NOTES.md:L153-L284","SHA256","a9c7575fa7eab03b3148db31cb9f1f63ac66007babc995adfca27d8f64c61472","1","82707","2026-06-17T19:15:04Z","Stage 4R2 architecture refresh appended to ARCHITECTURE_NOTES.md with source routing layer trace construct-to-code experiment routing output contracts diagram specs evidence records and handoff stub","Derived architecture/source-trace evidence only; not empirical result extraction or statistical recomputation"
"SRC-S4R2A-002","4R2","MANUSCRIPT_EVIDENCE","DERIVED","architecture_component_diagram_r2","DIAGRAM","HASHED","local","paper_notes/ARCHITECTURE_COMPONENT_DIAGRAM_R2_20260617T185133Z.mmd","local-sha256:686cb1cf647d8fa1dd53f82aaf4fe26ef157f262839d386916587fd9ad97934e:paper_notes/ARCHITECTURE_COMPONENT_DIAGRAM_R2_20260617T185133Z.mmd:L1-L100","SHA256","686cb1cf647d8fa1dd53f82aaf4fe26ef157f262839d386916587fd9ad97934e","1","4244","2026-06-17T19:15:04Z","Stage 4R2 Mermaid component diagram separating advisor/model inputs Jason agents Java/CArtAgO semantic web physics orchestration analysis and ledgers","Derived diagram; verify rendered figure before manuscript use"
"SRC-S4R2A-003","4R2","MANUSCRIPT_EVIDENCE","DERIVED","architecture_dataflow_diagram_r2","DIAGRAM","HASHED","local","paper_notes/ARCHITECTURE_DATAFLOW_DIAGRAM_R2_20260617T185133Z.mmd","local-sha256:b34d62b3e15e44bf6acdf163203a3c2717465c2fb00e5780abd3fcb2b57ae2a9:paper_notes/ARCHITECTURE_DATAFLOW_DIAGRAM_R2_20260617T185133Z.mmd:L1-L67","SHA256","b34d62b3e15e44bf6acdf163203a3c2717465c2fb00e5780abd3fcb2b57ae2a9","1","2499","2026-06-17T19:15:04Z","Stage 4R2 Mermaid data-flow diagram separating Phase 1 Stage 6 rows Phase 2 Stage 8 rows and Phase 3 slow-profile runtime and committed-result route","Derived diagram; verify rendered figure before manuscript use"
"SRC-S4R2A-004","4R2","AUDIT_HISTORY","DIRECT","stage4r2_architecture_handoff","DOCUMENTATION","HASHED","local","paper_notes/STAGE4_R2_ARCHITECTURE_HANDOFF_20260617T185133Z.md","local-sha256:4ee238a741e8a4ca7fd02b582d7c3602f84b77b76c2a0963fee275c2dde9bd18:paper_notes/STAGE4_R2_ARCHITECTURE_HANDOFF_20260617T185133Z.md:L1-L53","SHA256","4ee238a741e8a4ca7fd02b582d7c3602f84b77b76c2a0963fee275c2dde9bd18","1","5057","2026-06-17T19:15:04Z","Stage 4R2 architecture handoff with completed work unresolved issues and next-stage read order","Routing document not empirical result evidence"
"SRC-S4R2A-005","4R2","AUDIT_HISTORY","UNRESOLVED","evidence_gap_ledger","DOCUMENTATION","HASHED","local","paper_notes/EVIDENCE_GAPS.md","local-sha256:f96e4ebf21253027e8aae01de1303a700052e7f83beaf45afe676c95c032d378:paper_notes/EVIDENCE_GAPS.md:L700-L731","SHA256","f96e4ebf21253027e8aae01de1303a700052e7f83beaf45afe676c95c032d378","1","45269","2026-06-17T19:15:04Z","Evidence-gap ledger after adding GAP-039 that Stage 4R2 architecture refresh is not empirical re-extraction","Gap ledger cites limitations and source locators; it is not primary empirical evidence"
"SRC-S5P1R2-001","5R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","phase1_methods_r2","DOCUMENTATION","HASHED","local","paper_notes/PHASE1_METHODS.md","local-sha256:b68dfdf6341ccb3fbf72e2706a7cf8dd04560e9518d1f1509d4caeca4b2f3523:paper_notes/PHASE1_METHODS.md:L228-L336","SHA256","b68dfdf6341ccb3fbf72e2706a7cf8dd04560e9518d1f1509d4caeca4b2f3523","1","66473","2026-06-18T07:37:03Z","Stage 5R2 Phase 1 methods addendum reconciling Stage 5 methods with Stage 6 result routing Stage3R2 claim routing and Stage 4R2 architecture routing","Methods and routing evidence only; numeric Phase 1 values remain Stage 6 table row evidence"
"SRC-S5P1R2-002","5R2","AUDIT_HISTORY","UNRESOLVED","evidence_gap_ledger","DOCUMENTATION","HASHED","local","paper_notes/EVIDENCE_GAPS.md","local-sha256:0eeb7c0aef1c14c8b896e986f41413c91d7af3c395b8b6854f8249b78102de86:paper_notes/EVIDENCE_GAPS.md:L732-L763","SHA256","0eeb7c0aef1c14c8b896e986f41413c91d7af3c395b8b6854f8249b78102de86","1","47640","2026-06-18T07:37:03Z","Evidence-gap ledger after adding GAP-040 that Stage 5R2 Phase 1 methods refresh is not a new result extraction","Gap ledger cites limitations and source locators; it is not primary empirical evidence"
"SRC-S6P1R2-001","6R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","phase1_results_r2","DOCUMENTATION","HASHED","local","paper_notes/PHASE1_RESULTS_R2_20260618T075201Z.md","local-sha256:5790b3132caa0143560c1ade1e20e450e30b0ed182cdd50cc86ab6ceb0f48cbd:paper_notes/PHASE1_RESULTS_R2_20260618T075201Z.md:L1-L66","SHA256","5790b3132caa0143560c1ade1e20e450e30b0ed182cdd50cc86ab6ceb0f48cbd","1","18094","2026-06-18T08:00:03Z","Stage 6R2 Phase 1 result addendum separating audit history from manuscript evidence while preserving Stage 6 table authority","Non-overwriting evidence addendum; numeric values remain sourced to Stage 6 table rows"
"SRC-S6P1R2-002","6R2","MANUSCRIPT_EVIDENCE;AUDIT_HISTORY","DERIVED","phase1_tables_r2","TABLE","HASHED","local","paper_notes/PHASE1_TABLES_R2_20260618T075201Z.csv","local-sha256:a6004ae672bfbb32c746d907e4c1855ec54c540d98063c06d6339258411a06b0:paper_notes/PHASE1_TABLES_R2_20260618T075201Z.csv:L1-L15","SHA256","a6004ae672bfbb32c746d907e4c1855ec54c540d98063c06d6339258411a06b0","1","13123","2026-06-18T07:56:29Z","Stage 6R2 selected-row routing table for Phase 1 evidence records EV-P1-RES-001 through EV-P1-RES-014","Index table only; not a replacement for PHASE1_TABLES.csv and not a new statistical computation"
"SRC-S6P1R2-003","6R2","MANUSCRIPT_EVIDENCE;AUDIT_HISTORY","DERIVED","phase1_figures_r2","FIGURE_SPEC","HASHED","local","paper_notes/PHASE1_FIGURES_R2_20260618T075201Z.md","local-sha256:d7ffc30e83ef10fca0e79f32ae66ce65eeb6e2a4a68c974cabde52ea4e576094:paper_notes/PHASE1_FIGURES_R2_20260618T075201Z.md:L1-L27","SHA256","d7ffc30e83ef10fca0e79f32ae66ce65eeb6e2a4a68c974cabde52ea4e576094","1","5377","2026-06-18T07:57:21Z","Stage 6R2 non-overwriting figure specifications for Phase 1 result evidence and limitations panels","Figure specifications only; rendered figures were not generated"
"SRC-S6P1R2-004","6R2","AUDIT_HISTORY","DIRECT","phase1_git_audit_r2","GIT_AUDIT","HASHED","local","paper_notes/PHASE1_GIT_AUDIT_R2_20260618T075201Z.txt","local-sha256:9c1fc1810ea16f94294017aca825b98b0c4ff3fc3c7529c6ff772efb92c34d80:paper_notes/PHASE1_GIT_AUDIT_R2_20260618T075201Z.txt:L1-L111","SHA256","9c1fc1810ea16f94294017aca825b98b0c4ff3fc3c7529c6ff772efb92c34d80","1","5735","2026-06-18T07:54:27Z","Stage 6R2 read-only git audit snapshot with HEAD selected Phase 1 commit refs status log show and diff-stat outputs","Audit history only; not empirical result evidence"
"SRC-S6P1R2-005","6R2","AUDIT_HISTORY","UNRESOLVED","evidence_gap_ledger","DOCUMENTATION","HASHED","local","paper_notes/EVIDENCE_GAPS.md","local-sha256:9b59e4c82927298b7f2d13bd4214f3d0927dede98e78516e68cd74b196412a4e:paper_notes/EVIDENCE_GAPS.md:L765-L789","SHA256","9b59e4c82927298b7f2d13bd4214f3d0927dede98e78516e68cd74b196412a4e","1","49421","2026-06-18T08:06:02Z","Evidence-gap ledger after adding GAP-041 that Stage 6R2 Phase 1 result refresh is not a new statistical extraction","Gap ledger cites limitations and source locators; it is not primary empirical evidence"
"SRC-S7P2R2-001","7R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","phase2_methods_r2","DOCUMENTATION","HASHED","local","paper_notes/PHASE2_METHODS.md","local-sha256:29a0283decbc6967d15d72a2080722c314c035c343b8ff3ac4a44dcead113f9b:paper_notes/PHASE2_METHODS.md:L157-L232","SHA256","29a0283decbc6967d15d72a2080722c314c035c343b8ff3ac4a44dcead113f9b","1","51755","2026-06-18T08:14:04Z","Stage 7R2 Phase 2 methods routing refresh appended to PHASE2_METHODS.md while preserving the original Stage 7 methods extraction","Methods and routing evidence only; numeric Phase 2 values remain Stage 8 table-row evidence"
"SRC-S7P2R2-002","7R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DIRECT","phase2_stage8_result_routing_bundle","MULTI_FILE_ROUTING_BUNDLE","HASHED","local","paper_notes/PHASE2_RESULTS.md;paper_notes/PHASE2_TABLES.csv;paper_notes/phase2_extract_results.mjs;paper_notes/PHASE2_ACTIONS_STAGE8.csv;paper_notes/PHASE2_ACTIONS_STAGE8_JOBS.csv","local-sha256:9558a5edb27b1a45c7968bf04ee23abf764085598045d98f5a9ab651d743cbd7:paper_notes/PHASE2_RESULTS.md:L1-L133; local-sha256:bc961fae6f9f4420a15c6442a2b92851bdd0e44357832868bc39d289d84350df:paper_notes/PHASE2_TABLES.csv:row 1, named columns evidence_id,product_scope,label,source_ref,source_locator,metric,value,verification_status; local-sha256:ad7844e6d06e02b34a92af278774bd853a3ba48ea8ef5763ec35556bfc27ed42:paper_notes/phase2_extract_results.mjs:L1-L488; local-sha256:0c78a5971e1019354be336ed5dc84fac7c0db662ed78dee1718be678dc0aa058:paper_notes/PHASE2_ACTIONS_STAGE8.csv:row 1, named columns observedAt,recordType,key,value; local-sha256:8b80dd33ef399d80b14a16b49f63d9095a3e28a03abfc51974b275e33f389f96:paper_notes/PHASE2_ACTIONS_STAGE8_JOBS.csv:row 1, named columns observedAt,runId,workflowName,headSha,runAttempt,jobId,jobName,jobKind,jobStatus,jobConclusion,startedAt,completedAt,jobUrl","MULTI_SHA256","9558a5edb27b1a45c7968bf04ee23abf764085598045d98f5a9ab651d743cbd7;bc961fae6f9f4420a15c6442a2b92851bdd0e44357832868bc39d289d84350df;ad7844e6d06e02b34a92af278774bd853a3ba48ea8ef5763ec35556bfc27ed42;0c78a5971e1019354be336ed5dc84fac7c0db662ed78dee1718be678dc0aa058;8b80dd33ef399d80b14a16b49f63d9095a3e28a03abfc51974b275e33f389f96","5","2439976","2026-06-18T08:14:04Z","Stage 7R2 input bundle for current Phase 2 result routing and Stage 8 limitations","Bundle is routing evidence; Stage 8 unresolved artifact input bootstrap and preregistration limits still apply"
"SRC-S7P2R2-003","7R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DIRECT","phase1_stage6r2_result_routing_bundle","MULTI_FILE_ROUTING_BUNDLE","HASHED","local","paper_notes/PHASE1_RESULTS_R2_20260618T075201Z.md;paper_notes/PHASE1_TABLES_R2_20260618T075201Z.csv;paper_notes/PHASE1_FIGURES_R2_20260618T075201Z.md;paper_notes/PHASE1_GIT_AUDIT_R2_20260618T075201Z.txt","local-sha256:5790b3132caa0143560c1ade1e20e450e30b0ed182cdd50cc86ab6ceb0f48cbd:paper_notes/PHASE1_RESULTS_R2_20260618T075201Z.md:L1-L66; local-sha256:a6004ae672bfbb32c746d907e4c1855ec54c540d98063c06d6339258411a06b0:paper_notes/PHASE1_TABLES_R2_20260618T075201Z.csv:row 1, named columns evidence_id,product_scope,label,claim_or_object,source_locator; local-sha256:d7ffc30e83ef10fca0e79f32ae66ce65eeb6e2a4a68c974cabde52ea4e576094:paper_notes/PHASE1_FIGURES_R2_20260618T075201Z.md:L1-L27; local-sha256:9c1fc1810ea16f94294017aca825b98b0c4ff3fc3c7529c6ff772efb92c34d80:paper_notes/PHASE1_GIT_AUDIT_R2_20260618T075201Z.txt:L1-L111","MULTI_SHA256","5790b3132caa0143560c1ade1e20e450e30b0ed182cdd50cc86ab6ceb0f48cbd;a6004ae672bfbb32c746d907e4c1855ec54c540d98063c06d6339258411a06b0;d7ffc30e83ef10fca0e79f32ae66ce65eeb6e2a4a68c974cabde52ea4e576094;9c1fc1810ea16f94294017aca825b98b0c4ff3fc3c7529c6ff772efb92c34d80","4","42329","2026-06-18T08:14:04Z","Stage 7R2 input bundle for Stage 6R2 Phase 1 result-routing context required by the handoff","Bundle is routing/index/specification evidence; Phase 1 numeric values remain Stage 6 table-row evidence"
"SRC-S7P2R2-004","7R2","AUDIT_HISTORY","DERIVED","phase2_git_provenance_refset","GIT_OBJECT_SET","VERIFIED_WITH_GIT_LOG_DIFF_STAT","local-git","phase2-fault-detection refs","git:8ff250d8f9664ec0169654161af492e749e81d0e; git:f4ac3fe8549eaa4948d6a64b9cb87cf06a623143; git:aa74486d2a748a9f75fca2acc28b1599e594ac10; git:2aab559a027468b929cdb5bc83fc402519ccefb2; git:985c7a18558b6d5cb96c018a395b0aae6389f410; git:2981147fc4c740d9ce3340be363d010a34937324","GIT_SHA_SET","8ff250d8f9664ec0169654161af492e749e81d0e;f4ac3fe8549eaa4948d6a64b9cb87cf06a623143;aa74486d2a748a9f75fca2acc28b1599e594ac10;2aab559a027468b929cdb5bc83fc402519ccefb2;985c7a18558b6d5cb96c018a395b0aae6389f410;2981147fc4c740d9ce3340be363d010a34937324","6","","2026-06-18T08:14:04Z","Read-only git log and diff-stat provenance pass over Phase 2 base Phase 2.1 Phase 2.2 component-attribution selected v5 and later CI-hardening commits","Diff-stat outputs are recorded in PHASE2_METHODS.md lines 171-177; no branch switch was performed"
"SRC-S7P2R2-005","7R2","AUDIT_HISTORY","UNRESOLVED","evidence_gap_ledger","DOCUMENTATION","HASHED","local","paper_notes/EVIDENCE_GAPS.md","local-sha256:7f227812c0e62ffa1902de172a5040399e964297ebc590a35f3d57f3450244aa:paper_notes/EVIDENCE_GAPS.md:L791-L821","SHA256","7f227812c0e62ffa1902de172a5040399e964297ebc590a35f3d57f3450244aa","1","51681","2026-06-18T08:14:04Z","Evidence-gap ledger after adding GAP-042 that Stage 7R2 Phase 2 methods refresh is routing reconciliation not empirical re-extraction","Gap ledger cites limitations and source locators; it is not primary empirical evidence"
"SRC-S8P2R2-001","8R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","phase2_results_r2","DOCUMENTATION","HASHED","local","paper_notes/PHASE2_RESULTS_R2_20260618T090000Z.md","local-sha256:c6387763f14c05d1a9ea0cf1fcaf97006f7129b56d71bc140c21e90187fdd681:paper_notes/PHASE2_RESULTS_R2_20260618T090000Z.md:L1-L144","SHA256","c6387763f14c05d1a9ea0cf1fcaf97006f7129b56d71bc140c21e90187fdd681","1","27377","2026-06-18T09:05:33Z","Stage 8R2 Phase 2 result addendum preserving Stage 8 base products and adding routing verification handoff and unresolved boundaries","Non-overwriting addendum; numeric values still route to committed CSV rows and Stage 8/R2 tables"
"SRC-S8P2R2-002","8R2","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","phase2_tables_r2","LOCAL_DERIVED_TABLE","HASHED_BYTE_IDENTICAL_TO_STAGE8_TABLE","local","paper_notes/PHASE2_TABLES_R2_20260618T090000Z.csv","local-sha256:bc961fae6f9f4420a15c6442a2b92851bdd0e44357832868bc39d289d84350df:paper_notes/PHASE2_TABLES_R2_20260618T090000Z.csv:L1-L522","SHA256","bc961fae6f9f4420a15c6442a2b92851bdd0e44357832868bc39d289d84350df","1","2310954","2026-06-18T09:05:33Z","Stage 8R2 duplicate Phase 2 result table generated by phase2_extract_results.mjs and byte-identical to PHASE2_TABLES.csv","NumPy bootstrap CI and bootstrap p-value fields remain direct analysis outputs not independently resampled"
"SRC-S8P2R2-003","8R2","MANUSCRIPT_EVIDENCE;AUDIT_HISTORY","DERIVED","phase2_figures","FIGURE_SPECIFICATIONS","HASHED","local","paper_notes/PHASE2_FIGURES.md","local-sha256:3d080caceafb1580846f350bdee1b7a7b4b2290c73250ab3bda3315bbc229711:paper_notes/PHASE2_FIGURES.md:L1-L34","SHA256","3d080caceafb1580846f350bdee1b7a7b4b2290c73250ab3bda3315bbc229711","1","6507","2026-06-18T09:05:33Z","Standalone Phase 2 figure specifications for detection attribution recovery speed detection latency supersession and limitations","Figure specs only; no rendered figure image was generated"
"SRC-S8P2R2-004","8R2","AUDIT_HISTORY","DERIVED","phase2_git_audit_r2","GIT_AUDIT_SNAPSHOT","HASHED_READ_ONLY_GIT_LOG_DIFF_SHOW","local-git","paper_notes/PHASE2_GIT_AUDIT_R2_20260618T090000Z.txt","local-sha256:54bc472e7fa3ecdcbe15e2743ded077e196056cdbe373b78abc325464a03429c:paper_notes/PHASE2_GIT_AUDIT_R2_20260618T090000Z.txt:L1-L32","SHA256","54bc472e7fa3ecdcbe15e2743ded077e196056cdbe373b78abc325464a03429c","1","2265","2026-06-18T09:05:33Z","Read-only Stage 8R2 git provenance snapshot with branch HEAD phase2 log diff-stat and selected v5 show-stat records","Audit-history provenance only; no branch switch or experimental run was performed"
"SRC-S8P2R2-005","8R2","AUDIT_HISTORY","UNRESOLVED","evidence_gap_ledger","DOCUMENTATION","HASHED","local","paper_notes/EVIDENCE_GAPS.md","local-sha256:d4d8ea8e75427737f2818cbadbea1e803bb1f53f197301a6b7f2b9655a0b1c26:paper_notes/EVIDENCE_GAPS.md:L822-L852","SHA256","d4d8ea8e75427737f2818cbadbea1e803bb1f53f197301a6b7f2b9655a0b1c26","1","53709","2026-06-18T09:05:33Z","Evidence-gap ledger after adding GAP-043 that Stage 8R2 is non-overwriting verification and figure specification not new empirical execution","Gap ledger cites limitations and source locators; it is not primary empirical evidence"
"SRC-S9-001","9","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","stage9_statistical_integrity_audit_note","DOCUMENTATION","HASHED","local","paper_notes/STAGE9_STATISTICAL_INTEGRITY_AUDIT_20260618T092317Z.md","local-sha256:26a38dee69a3084e63b91796dad640761cf2948609ff43c663ff083243e2f589:paper_notes/STAGE9_STATISTICAL_INTEGRITY_AUDIT_20260618T092317Z.md:L1-L117","SHA256","26a38dee69a3084e63b91796dad640761cf2948609ff43c663ff083243e2f589","1","21214","2026-06-18T09:28:47Z","Stage 9 statistical-integrity audit note separating deterministic/exact checks from unresolved bootstrap resampling and provenance gaps","Evidence-extraction notes only; not polished thesis prose and not a new empirical run"
"SRC-S9-002","9","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","stage9_statistical_integrity_table","LOCAL_DERIVED_TABLE","HASHED","local","paper_notes/STAGE9_STATISTICAL_INTEGRITY_TABLES_20260618T092317Z.csv","local-sha256:cee8c61e08079b529e9e782b31f43c41d2cd68bb8bf78884d32a70e38ba77c80:paper_notes/STAGE9_STATISTICAL_INTEGRITY_TABLES_20260618T092317Z.csv:L1-L22","SHA256","cee8c61e08079b529e9e782b31f43c41d2cd68bb8bf78884d32a70e38ba77c80","1","15689","2026-06-18T09:28:47Z","Stage 9 CSV table with 21 derived/direct evidence rows for statistical-integrity status and carried gaps","Counts and hash comparison derive from listed input files via SRC-S9-003 command; not a bootstrap rerun"
"SRC-S9-003","9","AUDIT_HISTORY","DERIVED","stage9_statistical_integrity_extractor","LOCAL_SCRIPT","HASHED","local","paper_notes/stage9_statistical_integrity_audit.mjs","local-sha256:4a676e702609ccb35915a8698c1ecca458d7d1afb7ae3d3723d6c219c0d848e8:paper_notes/stage9_statistical_integrity_audit.mjs:L1-L300","SHA256","4a676e702609ccb35915a8698c1ecca458d7d1afb7ae3d3723d6c219c0d848e8","1","13115","2026-06-18T09:28:47Z","Node.js Stage 9 extractor that parses Phase 1 and Phase 2 evidence CSVs and Actions captures into integrity-status rows","Does not run experiments and does not reproduce NumPy bootstrap resampling"
"SRC-S9-004","9","AUDIT_HISTORY","DERIVED","stage9_git_audit","GIT_AUDIT_SNAPSHOT","HASHED_READ_ONLY_GIT_LOG_SHOW_DIFF","local-git","paper_notes/STAGE9_GIT_AUDIT_20260618T092847Z.txt","local-sha256:698680a425a28a7c5f7e854f69b33772bf34c17fdf79da2db980f2f3b4f56ef4:paper_notes/STAGE9_GIT_AUDIT_20260618T092847Z.txt:L1-L30","SHA256","698680a425a28a7c5f7e854f69b33772bf34c17fdf79da2db980f2f3b4f56ef4","1","2456","2026-06-18T09:28:47Z","Read-only Stage 9 git provenance snapshot with analysis-script log selected result show-stat and selected diff-stat records","Audit-history provenance only; no branch switch or experimental run was performed"
"SRC-S9-005","9","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","UNRESOLVED","evidence_gap_ledger","DOCUMENTATION","HASHED","local","paper_notes/EVIDENCE_GAPS.md","local-sha256:e18a294024fbb5ee17e27e4ff3fbf0c7d19253938d5b781bac2c3de2becf359a:paper_notes/EVIDENCE_GAPS.md:L853-L880","SHA256","e18a294024fbb5ee17e27e4ff3fbf0c7d19253938d5b781bac2c3de2becf359a","1","55619","2026-06-18T09:28:47Z","Evidence-gap ledger after adding GAP-044 for Stage 9 statistical-integrity boundary and carried unresolved limits","Gap ledger cites limitations and source locators; it is not primary empirical evidence"
"SRC-S10A-P3-001","10A","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","phase3_methods","DOCUMENTATION","HASHED","local","paper_notes/PHASE3_METHODS.md","local-sha256:6f52ebe57ffbbc85fccd28e495538129b086d94c3483f594bb2daf6e5d9ac0ee:paper_notes/PHASE3_METHODS.md:L1-L75","SHA256","6f52ebe57ffbbc85fccd28e495538129b086d94c3483f594bb2daf6e5d9ac0ee","1","14480","2026-06-18T10:11:59Z","Stage 10A Phase 3 methods audit notes covering research question prior expectation baseline treatment controls variables metrics and provenance boundaries","Evidence extraction notes only; no polished thesis prose and no new experimental run"
"SRC-S10A-P3-002","10A","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","phase3_results","DOCUMENTATION","HASHED","local","paper_notes/PHASE3_RESULTS.md","local-sha256:4c823e93e6d5306ea273508e2420b4b8b5380eace9f48c5e8c7d7bc4eb676f56:paper_notes/PHASE3_RESULTS.md:L1-L121","SHA256","4c823e93e6d5306ea273508e2420b4b8b5380eace9f48c5e8c7d7bc4eb676f56","1","14663","2026-06-18T10:11:59Z","Stage 10A Phase 3 audit-history and manuscript-evidence result notes with n10 authority candidate and n5 supersession","Evidence extraction notes only; use row-level table for numeric claims"
"SRC-S10A-P3-003","10A","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","phase3_tables","LOCAL_DERIVED_TABLE","HASHED","local","paper_notes/PHASE3_TABLES.csv","local-sha256:14500d3591e5b6c3bebecc7c30da09faf2f5c4baae937b67f7b4c51e7d789ef1:paper_notes/PHASE3_TABLES.csv:L1-L36","SHA256","14500d3591e5b6c3bebecc7c30da09faf2f5c4baae937b67f7b4c51e7d789ef1","1","28573","2026-06-18T10:11:59Z","Stage 10A Phase 3 evidence table with 35 rows spanning method sources Actions metadata aggregate CSVs raw examples recompute checks supersession and unresolved gaps","CSV rows are evidence records; not a replacement for raw CSVs or committed result branch"
"SRC-S10A-P3-004","10A","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","DERIVED","phase3_figures","FIGURE_SPECIFICATIONS","HASHED","local","paper_notes/PHASE3_FIGURES.md","local-sha256:d8e7b1953499f3e0a951d1c85c5b3dcb0128285c7f0bb38783680ed76dc778dd:paper_notes/PHASE3_FIGURES.md:L1-L25","SHA256","d8e7b1953499f3e0a951d1c85c5b3dcb0128285c7f0bb38783680ed76dc778dd","1","5142","2026-06-18T10:11:59Z","Stage 10A Phase 3 figure specifications for response delay accuracy compliance by deadline class planner trade-off and provenance panels","Figure specs only; no rendered figure image was generated"
"SRC-S10A-P3-005","10A","AUDIT_HISTORY;MANUSCRIPT_EVIDENCE","UNRESOLVED","evidence_gap_ledger","DOCUMENTATION","HASHED","local","paper_notes/EVIDENCE_GAPS.md","local-sha256:432d7caff9e424eb87a1cb53a48df0f60ad8a51ced67d959ba0ee9df886d3d05:paper_notes/EVIDENCE_GAPS.md:L881-L921","SHA256","432d7caff9e424eb87a1cb53a48df0f60ad8a51ced67d959ba0ee9df886d3d05","1","58352","2026-06-18T10:11:59Z","Evidence-gap ledger after adding GAP-045 for Phase 3 authority candidate provenance boundaries and carried preregistration limits","Gap ledger cites limitations and source locators; it is not primary empirical evidence"
"SRC-S10A-P3-006","10A","MANUSCRIPT_EVIDENCE;AUDIT_HISTORY","DIRECT","phase3_committed_method_bundle","GIT_OBJECT_SET","READ_ONLY_GIT_LOCATORS_VERIFIED","main@3bb5289c36cb3093228ec0609fe57ec676b1ee53","config/run_config.json;task_dynamics.jcm;run_phase3_dynamics.ps1;.github/workflows/phase3.yml;src/agt/illuminance_controller_agent_dynamics.asl;src/env/tools/DynamicsLearner.java;src/resources/*_slow.ttl;simulator/simulator_flow_lab*_slow.json","main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:config/run_config.json:L322-L365; main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:task_dynamics.jcm:L10-L18; main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:run_phase3_dynamics.ps1:L6-L33; main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:.github/workflows/phase3.yml:L39-L59; main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:src/agt/illuminance_controller_agent_dynamics.asl:L207-L238; main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:src/env/tools/DynamicsLearner.java:L176-L220; main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:src/resources/building_2_slow.ttl:L16-L45; main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:src/resources/building_3_slow.ttl:L16-L45; main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:src/resources/interactions-lab2_slow.ttl:L10-L15; main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:src/resources/interactions-lab2_slow.ttl:L27-L51; main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:src/resources/interactions-lab2_slow.ttl:L87-L110; main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:src/resources/interactions-lab3_slow.ttl:L10-L15; main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:src/resources/interactions-lab3_slow.ttl:L27-L53; main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:src/resources/interactions-lab3_slow.ttl:L89-L125; main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:simulator/simulator_flow_lab2_slow.json:L130-L130; main@3bb5289c36cb3093228ec0609fe57ec676b1ee53:simulator/simulator_flow_lab3_slow.json:L130-L130","GIT_SHA","3bb5289c36cb3093228ec0609fe57ec676b1ee53","12","","2026-06-18T10:11:59Z","Run-head committed method sources for Phase 3 profiles modes probes response-delay writeback deadline goals planner distinction and slow-lab dynamics","Exact workflow_dispatch input payload is not captured in committed files; n10 replica count is proven from artifacts rather than the run-head default"
